Latency (ms), Latency (clock ticks)
57.169000,57169.000000
57.149000,57149.000000
57.922000,57922.000000
57.558000,57558.000000
57.020000,57020.000000
57.376000,57376.000000
57.450000,57450.000000
57.084000,57084.000000
57.050000,57050.000000
57.364000,57364.000000
57.319000,57319.000000
57.036000,57036.000000
57.188000,57188.000000
57.412000,57412.000000
57.055000,57055.000000
57.296000,57296.000000
57.563000,57563.000000
57.589000,57589.000000
57.161000,57161.000000
57.248000,57248.000000
57.226000,57226.000000
57.270000,57270.000000
57.241000,57241.000000
57.513000,57513.000000
57.246000,57246.000000
58.304000,58304.000000
57.768000,57768.000000
57.078000,57078.000000
57.204000,57204.000000
57.147000,57147.000000
57.462000,57462.000000
57.239000,57239.000000
57.851000,57851.000000
57.687000,57687.000000
57.010000,57010.000000
57.393000,57393.000000
58.042000,58042.000000
57.668000,57668.000000
57.269000,57269.000000
57.187000,57187.000000
57.189000,57189.000000
57.435000,57435.000000
57.320000,57320.000000
57.295000,57295.000000
57.201000,57201.000000
57.216000,57216.000000
57.356000,57356.000000
57.286000,57286.000000
57.054000,57054.000000
57.219000,57219.000000
57.973000,57973.000000
58.638000,58638.000000
57.252000,57252.000000
57.780000,57780.000000
57.496000,57496.000000
57.179000,57179.000000
57.350000,57350.000000
57.418000,57418.000000
57.380000,57380.000000
57.391000,57391.000000
57.179000,57179.000000
57.213000,57213.000000
57.788000,57788.000000
57.267000,57267.000000
57.768000,57768.000000
57.113000,57113.000000
57.261000,57261.000000
57.884000,57884.000000
57.743000,57743.000000
57.987000,57987.000000
57.452000,57452.000000
58.443000,58443.000000
57.615000,57615.000000
57.369000,57369.000000
57.308000,57308.000000
57.873000,57873.000000
57.206000,57206.000000
57.374000,57374.000000
58.636000,58636.000000
57.079000,57079.000000
57.790000,57790.000000
57.425000,57425.000000
57.230000,57230.000000
57.721000,57721.000000
81.656000,81656.000000
61.065000,61065.000000
57.851000,57851.000000
57.498000,57498.000000
57.225000,57225.000000
57.491000,57491.000000
57.139000,57139.000000
57.110000,57110.000000
57.441000,57441.000000
57.223000,57223.000000
57.307000,57307.000000
57.262000,57262.000000
57.093000,57093.000000
57.215000,57215.000000
57.229000,57229.000000
57.181000,57181.000000
57.275000,57275.000000
57.573000,57573.000000
57.145000,57145.000000
57.211000,57211.000000
58.211000,58211.000000
57.837000,57837.000000
57.307000,57307.000000
57.790000,57790.000000
57.257000,57257.000000
57.465000,57465.000000
57.670000,57670.000000
57.118000,57118.000000
57.282000,57282.000000
57.293000,57293.000000
57.333000,57333.000000
57.235000,57235.000000
57.376000,57376.000000
57.114000,57114.000000
57.119000,57119.000000
57.158000,57158.000000
57.211000,57211.000000
57.579000,57579.000000
57.170000,57170.000000
57.277000,57277.000000
57.051000,57051.000000
57.062000,57062.000000
57.233000,57233.000000
57.159000,57159.000000
57.673000,57673.000000
57.135000,57135.000000
57.171000,57171.000000
57.354000,57354.000000
57.139000,57139.000000
57.213000,57213.000000
57.704000,57704.000000
57.099000,57099.000000
57.274000,57274.000000
57.128000,57128.000000
57.208000,57208.000000
57.174000,57174.000000
57.357000,57357.000000
57.617000,57617.000000
57.298000,57298.000000
57.047000,57047.000000
57.163000,57163.000000
57.303000,57303.000000
57.012000,57012.000000
57.163000,57163.000000
57.389000,57389.000000
57.397000,57397.000000
57.260000,57260.000000
57.413000,57413.000000
57.529000,57529.000000
57.316000,57316.000000
57.461000,57461.000000
57.534000,57534.000000
57.923000,57923.000000
58.069000,58069.000000
57.353000,57353.000000
57.810000,57810.000000
57.504000,57504.000000
57.824000,57824.000000
57.378000,57378.000000
57.359000,57359.000000
57.898000,57898.000000
57.374000,57374.000000
57.199000,57199.000000
57.214000,57214.000000
57.560000,57560.000000
57.349000,57349.000000
57.152000,57152.000000
57.875000,57875.000000
57.755000,57755.000000
57.224000,57224.000000
57.216000,57216.000000
57.087000,57087.000000
57.171000,57171.000000
57.336000,57336.000000
57.306000,57306.000000
57.513000,57513.000000
57.091000,57091.000000
57.066000,57066.000000
57.083000,57083.000000
57.430000,57430.000000
57.299000,57299.000000
57.292000,57292.000000
57.841000,57841.000000
57.248000,57248.000000
57.244000,57244.000000
56.958000,56958.000000
57.495000,57495.000000
57.352000,57352.000000
57.606000,57606.000000
57.235000,57235.000000
57.134000,57134.000000
57.181000,57181.000000
57.270000,57270.000000
57.309000,57309.000000
57.540000,57540.000000
57.620000,57620.000000
57.249000,57249.000000
57.421000,57421.000000
57.062000,57062.000000
57.414000,57414.000000
57.148000,57148.000000
57.097000,57097.000000
57.653000,57653.000000
57.244000,57244.000000
57.269000,57269.000000
57.497000,57497.000000
57.987000,57987.000000
57.451000,57451.000000
57.368000,57368.000000
57.377000,57377.000000
57.539000,57539.000000
89.779000,89779.000000
59.001000,59001.000000
57.433000,57433.000000
57.399000,57399.000000
57.091000,57091.000000
57.182000,57182.000000
57.435000,57435.000000
57.791000,57791.000000
57.178000,57178.000000
57.264000,57264.000000
57.184000,57184.000000
57.228000,57228.000000
57.163000,57163.000000
57.103000,57103.000000
57.245000,57245.000000
57.679000,57679.000000
57.256000,57256.000000
57.156000,57156.000000
57.081000,57081.000000
57.145000,57145.000000
57.064000,57064.000000
57.283000,57283.000000
57.596000,57596.000000
57.232000,57232.000000
57.117000,57117.000000
57.274000,57274.000000
57.396000,57396.000000
57.121000,57121.000000
57.484000,57484.000000
58.512000,58512.000000
57.570000,57570.000000
57.217000,57217.000000
57.388000,57388.000000
57.747000,57747.000000
57.552000,57552.000000
60.951000,60951.000000
59.845000,59845.000000
61.962000,61962.000000
59.426000,59426.000000
58.759000,58759.000000
59.390000,59390.000000
60.026000,60026.000000
59.562000,59562.000000
58.832000,58832.000000
58.864000,58864.000000
60.441000,60441.000000
58.922000,58922.000000
57.537000,57537.000000
57.243000,57243.000000
57.653000,57653.000000
57.161000,57161.000000
57.221000,57221.000000
57.256000,57256.000000
57.358000,57358.000000
57.221000,57221.000000
57.601000,57601.000000
57.197000,57197.000000
57.070000,57070.000000
57.047000,57047.000000
57.113000,57113.000000
57.048000,57048.000000
57.163000,57163.000000
57.086000,57086.000000
57.370000,57370.000000
57.042000,57042.000000
57.114000,57114.000000
57.049000,57049.000000
57.056000,57056.000000
57.240000,57240.000000
57.160000,57160.000000
57.713000,57713.000000
58.128000,58128.000000
57.270000,57270.000000
57.346000,57346.000000
57.115000,57115.000000
58.125000,58125.000000
59.511000,59511.000000
58.925000,58925.000000
59.295000,59295.000000
60.199000,60199.000000
57.476000,57476.000000
56.958000,56958.000000
58.979000,58979.000000
58.018000,58018.000000
60.969000,60969.000000
61.377000,61377.000000
60.811000,60811.000000
62.010000,62010.000000
60.408000,60408.000000
59.630000,59630.000000
57.171000,57171.000000
57.061000,57061.000000
57.108000,57108.000000
56.967000,56967.000000
57.041000,57041.000000
57.332000,57332.000000
57.686000,57686.000000
59.373000,59373.000000
59.210000,59210.000000
59.349000,59349.000000
60.462000,60462.000000
61.723000,61723.000000
59.928000,59928.000000
59.985000,59985.000000
60.252000,60252.000000
59.499000,59499.000000
58.696000,58696.000000
58.720000,58720.000000
58.864000,58864.000000
58.948000,58948.000000
59.030000,59030.000000
59.938000,59938.000000
58.351000,58351.000000
57.591000,57591.000000
57.388000,57388.000000
57.177000,57177.000000
57.246000,57246.000000
57.849000,57849.000000
57.773000,57773.000000
57.341000,57341.000000
57.577000,57577.000000
57.442000,57442.000000
57.003000,57003.000000
57.483000,57483.000000
57.680000,57680.000000
57.875000,57875.000000
57.067000,57067.000000
57.193000,57193.000000
57.844000,57844.000000
57.088000,57088.000000
57.448000,57448.000000
57.656000,57656.000000
57.169000,57169.000000
57.063000,57063.000000
57.120000,57120.000000
57.002000,57002.000000
57.143000,57143.000000
57.611000,57611.000000
57.428000,57428.000000
57.147000,57147.000000
57.294000,57294.000000
57.180000,57180.000000
57.191000,57191.000000
58.635000,58635.000000
57.540000,57540.000000
57.128000,57128.000000
57.360000,57360.000000
57.106000,57106.000000
57.162000,57162.000000
57.236000,57236.000000
57.830000,57830.000000
57.231000,57231.000000
57.393000,57393.000000
57.309000,57309.000000
57.175000,57175.000000
57.061000,57061.000000
57.406000,57406.000000
57.335000,57335.000000
57.020000,57020.000000
57.446000,57446.000000
57.144000,57144.000000
57.409000,57409.000000
57.636000,57636.000000
57.764000,57764.000000
57.612000,57612.000000
57.193000,57193.000000
57.030000,57030.000000
57.542000,57542.000000
57.058000,57058.000000
57.486000,57486.000000
57.347000,57347.000000
57.192000,57192.000000
57.143000,57143.000000
56.985000,56985.000000
56.967000,56967.000000
57.043000,57043.000000
57.128000,57128.000000
57.476000,57476.000000
57.045000,57045.000000
57.352000,57352.000000
56.999000,56999.000000
57.375000,57375.000000
57.219000,57219.000000
57.466000,57466.000000
59.037000,59037.000000
58.318000,58318.000000
58.561000,58561.000000
57.429000,57429.000000
57.303000,57303.000000
57.476000,57476.000000
57.148000,57148.000000
58.390000,58390.000000
57.825000,57825.000000
57.696000,57696.000000
57.484000,57484.000000
57.558000,57558.000000
57.446000,57446.000000
57.547000,57547.000000
58.219000,58219.000000
57.209000,57209.000000
57.059000,57059.000000
57.543000,57543.000000
57.213000,57213.000000
59.081000,59081.000000
59.430000,59430.000000
60.418000,60418.000000
61.250000,61250.000000
59.382000,59382.000000
58.565000,58565.000000
58.730000,58730.000000
60.441000,60441.000000
60.181000,60181.000000
58.337000,58337.000000
59.702000,59702.000000
61.355000,61355.000000
60.965000,60965.000000
61.691000,61691.000000
59.105000,59105.000000
59.424000,59424.000000
57.423000,57423.000000
58.006000,58006.000000
57.233000,57233.000000
57.498000,57498.000000
57.018000,57018.000000
57.360000,57360.000000
58.212000,58212.000000
57.863000,57863.000000
57.706000,57706.000000
57.810000,57810.000000
57.631000,57631.000000
57.073000,57073.000000
57.135000,57135.000000
57.034000,57034.000000
57.122000,57122.000000
57.138000,57138.000000
57.015000,57015.000000
57.100000,57100.000000
57.178000,57178.000000
57.522000,57522.000000
57.006000,57006.000000
57.149000,57149.000000
57.662000,57662.000000
57.555000,57555.000000
57.240000,57240.000000
59.495000,59495.000000
58.424000,58424.000000
61.236000,61236.000000
58.758000,58758.000000
57.559000,57559.000000
57.186000,57186.000000
59.459000,59459.000000
58.194000,58194.000000
57.469000,57469.000000
57.053000,57053.000000
57.145000,57145.000000
57.160000,57160.000000
57.620000,57620.000000
57.975000,57975.000000
57.485000,57485.000000
57.174000,57174.000000
57.295000,57295.000000
57.249000,57249.000000
57.118000,57118.000000
57.172000,57172.000000
57.210000,57210.000000
57.148000,57148.000000
57.178000,57178.000000
57.013000,57013.000000
57.178000,57178.000000
56.981000,56981.000000
57.099000,57099.000000
57.123000,57123.000000
57.615000,57615.000000
57.304000,57304.000000
57.005000,57005.000000
57.547000,57547.000000
90.310000,90310.000000
57.636000,57636.000000
57.062000,57062.000000
57.217000,57217.000000
57.272000,57272.000000
57.073000,57073.000000
57.250000,57250.000000
58.567000,58567.000000
57.272000,57272.000000
57.324000,57324.000000
57.682000,57682.000000
57.456000,57456.000000
57.194000,57194.000000
57.603000,57603.000000
57.542000,57542.000000
57.091000,57091.000000
57.300000,57300.000000
57.590000,57590.000000
57.579000,57579.000000
57.247000,57247.000000
57.191000,57191.000000
57.318000,57318.000000
57.168000,57168.000000
57.262000,57262.000000
57.041000,57041.000000
57.237000,57237.000000
57.078000,57078.000000
57.408000,57408.000000
57.528000,57528.000000
57.144000,57144.000000
57.008000,57008.000000
57.136000,57136.000000
57.360000,57360.000000
57.243000,57243.000000
57.499000,57499.000000
57.200000,57200.000000
57.215000,57215.000000
57.163000,57163.000000
57.074000,57074.000000
57.145000,57145.000000
57.147000,57147.000000
57.441000,57441.000000
57.186000,57186.000000
57.519000,57519.000000
57.114000,57114.000000
57.010000,57010.000000
57.174000,57174.000000
57.308000,57308.000000
57.212000,57212.000000
57.551000,57551.000000
57.170000,57170.000000
57.130000,57130.000000
57.246000,57246.000000
57.169000,57169.000000
57.143000,57143.000000
57.468000,57468.000000
57.063000,57063.000000
57.143000,57143.000000
57.011000,57011.000000
57.032000,57032.000000
57.022000,57022.000000
57.095000,57095.000000
57.121000,57121.000000
57.185000,57185.000000
57.051000,57051.000000
56.959000,56959.000000
57.131000,57131.000000
57.187000,57187.000000
57.255000,57255.000000
57.377000,57377.000000
57.148000,57148.000000
57.034000,57034.000000
57.693000,57693.000000
57.651000,57651.000000
57.919000,57919.000000
57.845000,57845.000000
57.369000,57369.000000
57.279000,57279.000000
57.226000,57226.000000
57.272000,57272.000000
57.116000,57116.000000
57.216000,57216.000000
57.483000,57483.000000
57.120000,57120.000000
57.253000,57253.000000
57.031000,57031.000000
57.087000,57087.000000
56.984000,56984.000000
57.176000,57176.000000
57.447000,57447.000000
57.533000,57533.000000
57.060000,57060.000000
57.005000,57005.000000
57.877000,57877.000000
57.188000,57188.000000
57.282000,57282.000000
57.122000,57122.000000
57.063000,57063.000000
57.054000,57054.000000
56.999000,56999.000000
56.986000,56986.000000
57.219000,57219.000000
57.304000,57304.000000
57.074000,57074.000000
57.119000,57119.000000
57.213000,57213.000000
57.106000,57106.000000
57.046000,57046.000000
57.322000,57322.000000
57.196000,57196.000000
57.322000,57322.000000
57.277000,57277.000000
57.099000,57099.000000
57.578000,57578.000000
57.172000,57172.000000
58.582000,58582.000000
57.971000,57971.000000
57.195000,57195.000000
57.261000,57261.000000
57.066000,57066.000000
57.458000,57458.000000
57.665000,57665.000000
57.526000,57526.000000
57.147000,57147.000000
57.451000,57451.000000
57.242000,57242.000000
57.091000,57091.000000
57.313000,57313.000000
57.716000,57716.000000
71.298000,71298.000000
70.511000,70511.000000
57.600000,57600.000000
57.235000,57235.000000
57.156000,57156.000000
57.190000,57190.000000
57.115000,57115.000000
57.230000,57230.000000
57.544000,57544.000000
57.758000,57758.000000
57.649000,57649.000000
57.620000,57620.000000
57.643000,57643.000000
57.677000,57677.000000
57.759000,57759.000000
57.600000,57600.000000
57.473000,57473.000000
57.528000,57528.000000
